Date,Open,High,Low,Close,Volume
2009-02-06,178.41,187.09,177.9,185.83,7041797
2009-02-09,185.83,190.69,183.83,189.57,4983224
2009-02-10,188.18,188.94,179.12,179.43,7105831
2009-02-11,179.65,182.68,176.68,179.2,5232088
2009-02-12,176.76,181.99,175.92,181.71,5551383
2009-02-13,181.28,181.68,177.79,179.02,4147107
2009-02-17,173.43,173.72,170.01,171.5,5680732
2009-02-18,173.79,176.87,170.43,176.73,6025999
2009-02-19,178.91,180.08,170.88,171.49,4989553
2009-02-20,169.19,174.63,167.67,173.4,6218278
2009-02-23,173.67,175.07,164.94,165.2,5220506
2009-02-24,165.68,174.98,165.61,172.9,6101985
2009-02-25,171.25,176.33,169.63,170.99,6440776
2009-02-26,173.15,176.42,168.75,168.76,5607758
2009-02-27,166.64,172.08,165.72,169.16,5420892
2009-03-02,166.83,170.52,163.16,163.74,5789674
2009-03-03,165.2,167.01,161.34,162.9,6524207
2009-03-04,161.74,164.66,157.85,159.62,7820133
2009-03-05,158.4,159.7,151.47,152.97,6530631
2009-03-06,153.76,155.25,147.27,154.44,7238087
2009-03-09,150.14,153.44,144.87,145.59,6929592
2009-03-10,149.27,155.41,147.27,154.24,6731733
2009-03-11,155.21,160.16,153.01,159.11,5926878
2009-03-12,158.93,162.66,156.98,161.93,5026330
2009-03-13,163.21,163.89,159.67,162.37,3907609
2009-03-16,163.16,165.03,159.45,160.0,4947256
2009-03-17,160.25,167.84,159.7,167.84,4715786
2009-03-18,167.57,170.17,164.19,166.72,5013619
2009-03-19,166.01,168.17,163.85,165.13,4111476
2009-03-20,165.32,166.66,163.33,165.25,4738590
2009-03-23,166.95,174.9,166.68,174.48,4272085
2009-03-24,173.42,177.1,172.17,173.76,3821808
2009-03-25,175.38,175.85,168.29,172.21,4337117
2009-03-26,176.74,179.76,174.42,176.82,6004769
2009-03-27,175.18,176.17,172.91,174.02,3323401
2009-03-30,171.44,172.08,168.2,171.52,3096702
2009-03-31,174.64,176.93,173.26,174.2,3658421
2009-04-01,172.06,177.8,170.48,177.22,3303042
2009-04-02,181.84,185.06,180.34,181.43,4489367
2009-04-03,182.43,186.05,179.18,185.07,3789784
2009-04-06,183.68,185.09,180.88,184.3,3281760
2009-04-07,181.48,182.06,177.83,179.5,3681433
2009-04-08,181.93,182.68,178.28,181.18,2765142
2009-04-09,184.93,187.36,183.31,186.44,3383146
2009-04-13,185.85,189.74,185.34,189.24,3050081
2009-04-14,188.66,188.68,182.98,184.64,3429359
2009-04-15,183.73,190.72,182.26,189.94,4935003
2009-04-16,190.94,196.65,190.7,194.56,10185094
2009-04-17,193.2,200.11,192.6,196.32,10734963
2009-04-20,193.27,195.52,188.13,189.84,4429555
2009-04-21,188.27,192.34,188.24,190.93,3697301
2009-04-22,191.07,195.19,189.69,192.12,3503616
2009-04-23,193.95,195.07,190.75,192.54,2611240
2009-04-24,193.22,196.79,190.44,194.94,3386147
2009-04-27,192.36,194.94,191.57,193.17,2291125
2009-04-28,192.07,194.72,190.96,192.05,2943938
2009-04-29,193.18,197.68,193.11,195.93,3610160
2009-04-30,198.08,202.08,197.6,198.18,4361069
2009-05-01,197.71,198.99,195.97,197.04,2428611
2009-05-04,199.28,201.4,197.59,201.19,3204843
2009-05-05,200.19,202.7,198.82,201.7,2401096
2009-05-06,203.6,204.34,200.7,201.94,2633743
2009-05-07,202.25,202.7,196.45,198.5,3000724
2009-05-08,201.63,205.27,197.7,203.87,3865597
2009-05-11,201.6,206.21,200.8,204.19,2560736
2009-05-12,205.21,205.7,197.75,199.7,3796453
2009-05-13,197.24,198.39,194.37,194.96,2852384
2009-05-14,194.59,196.3,192.54,193.94,2937904
2009-05-15,195.75,197.25,194.74,195.2,3016859
2009-05-18,197.56,198.85,192.89,198.62,3352055
2009-05-19,198.25,201.02,196.7,199.64,2837823
2009-05-20,201.25,203.04,197.7,198.79,2284191
2009-05-21,198.35,201.62,197.12,198.45,2720300
2009-05-22,198.53,199.52,196.2,196.95,1718843
2009-05-26,196.17,202.7,195.2,202.38,3104776
2009-05-27,203.02,206.14,202.61,202.98,3035892
2009-05-28,204.54,206.02,202.51,205.41,2668993
2009-05-29,206.26,208.83,205.56,208.82,2649405
2009-06-01,209.57,215.01,209.47,213.49,3323431
2009-06-02,213.34,215.19,211.91,214.41,2626012
2009-06-03,213.21,216.45,212.21,216.04,3535593
2009-06-04,217.87,220.84,217.47,220.36,3639434
2009-06-05,222.76,223.89,219.95,222.38,3681002
2009-06-08,219.97,220.68,217.28,219.6,3098931
2009-06-09,219.51,220.47,216.1,218.03,3255945
2009-06-10,218.33,219.16,213.55,216.52,3358870
2009-06-11,216.1,217.08,214.4,214.71,2866040
2009-06-12,213.64,214.06,210.82,212.63,2918429
2009-06-15,210.96,210.96,207.21,208.59,3737299
2009-06-16,209.86,210.76,207.92,208.21,3050261
2009-06-17,208.3,210.07,205.99,207.79,3490947
2009-06-18,208.05,209.55,206.71,207.24,3087653
2009-06-19,209.31,210.44,207.5,210.26,4261008
2009-06-22,208.68,208.95,201.15,203.88,4124360
2009-06-23,203.53,204.7,201.48,203.04,2899710
2009-06-24,204.57,206.32,203.48,204.85,2457992
2009-06-25,203.7,208.16,203.46,208.09,3045279
2009-06-26,207.05,214.33,206.76,212.87,3257482
2009-06-29,213.21,214.11,211.33,212.28,2169518
2009-06-30,212.21,213.82,209.32,211.01,2594683
2009-07-01,212.31,213.41,209.28,209.7,2310768
2009-07-02,207.91,207.91,203.61,204.45,2517630
2009-07-06,203.45,205.53,201.03,205.01,2262557
2009-07-07,204.32,204.8,198.19,198.51,3260307
2009-07-08,200.2,203.2,199.23,201.45,3441854
2009-07-09,203.26,207.43,203.1,205.4,3275816
2009-07-10,204.99,208.89,204.55,207.41,2929559
2009-07-13,208.3,212.47,207.8,212.36,4047557
2009-07-14,212.07,213.58,210.65,212.56,2896461
2009-07-15,215.04,219.56,214.46,219.3,3779342
2009-07-16,218.56,223.1,217.27,221.52,6554412
2009-07-17,216.72,217.96,213.56,215.34,6854734
2009-07-20,215.15,216.64,213.34,215.3,3154002
2009-07-21,215.69,216.17,213.07,214.16,2969146
2009-07-22,214.21,215.32,211.96,214.06,2586960
2009-07-23,214.55,220.83,212.96,218.89,3479378
2009-07-24,218.12,225.47,217.72,223.58,3629454
2009-07-27,223.24,223.6,219.02,222.62,2505329
2009-07-28,220.72,221.63,218.27,220.14,2541052
2009-07-29,218.83,219.12,216.16,218.34,1987216
2009-07-30,221.53,225.96,221.53,223.04,3200547
2009-07-31,225.21,226.58,221.44,221.75,2861550
2009-08-03,224.59,227.18,224.04,226.33,2591173
2009-08-04,224.91,227.23,224.44,227.09,2390098
2009-08-05,228.23,228.68,224.16,225.8,2342227
2009-08-06,227.38,227.67,224.49,225.41,2111395
2009-08-07,228.06,229.94,227.72,228.78,2543392
2009-08-10,227.8,229.43,227.12,228.53,1741979
2009-08-11,227.06,228.84,226.42,227.2,1714613
2009-08-12,227.93,231.11,227.69,229.52,2341768
2009-08-13,231.31,232.59,229.68,231.37,1995640
2009-08-14,231.62,231.82,228.67,230.23,1676559
2009-08-17,225.98,226.22,221.78,222.67,2620304
2009-08-18,222.77,224.07,221.38,222.86,2357493
2009-08-19,220.22,222.72,219.5,222.21,2260091
2009-08-20,226.23,231.32,225.84,230.44,4002454
2009-08-21,233.0,233.28,231.56,232.85,3564367
2009-08-24,233.91,235.28,232.44,234.6,2459325
2009-08-25,234.8,237.41,234.59,235.92,2343030
2009-08-26,236.62,236.74,233.58,234.23,1988449
2009-08-27,234.52,234.52,230.6,233.26,2000000
2009-08-28,234.86,236.42,231.92,232.61,1771808
2009-08-31,230.12,231.16,229.23,231.07,1957955
2009-09-01,230.07,233.64,227.44,228.11,2595091
2009-09-02,228.14,229.39,226.52,226.73,1806518
2009-09-03,228.14,229.35,227.73,228.99,1646354
2009-09-04,229.01,231.53,228.12,230.88,1499873
2009-09-08,232.38,233.73,228.15,229.54,2656609
2009-09-09,229.76,233.37,229.63,232.22,2195496
2009-09-10,233.56,235.71,231.23,235.71,2535304
2009-09-11,235.44,236.89,234.05,236.31,1902811
2009-09-14,235.49,238.64,235.26,237.8,1977667
2009-09-15,237.78,239.69,236.59,239.01,2398607
2009-09-16,240.14,244.93,239.48,244.39,2587367
2009-09-17,245.53,248.93,243.82,246.11,4483447
2009-09-18,248.63,248.74,245.86,245.98,3284248
2009-09-21,244.11,249.7,243.35,248.75,2117567
2009-09-22,250.71,251.25,249.15,249.78,3041830
2009-09-23,250.64,253.75,249.1,249.48,2704685
2009-09-24,250.49,250.96,246.75,248.63,2528646
2009-09-25,247.39,250.21,246.25,246.49,2052014
2009-09-28,247.67,251.0,246.89,249.51,1843168
2009-09-29,250.01,250.12,246.75,249.51,2099379
2009-09-30,250.25,250.32,243.86,248.17,3141701
2009-10-01,246.75,248.48,243.74,243.84,2816234
2009-10-02,242.11,246.12,241.54,242.53,2600805
2009-10-05,244.07,246.46,241.91,244.5,2144652
2009-10-06,246.1,249.93,246.1,249.62,2732977
2009-10-07,249.75,259.75,249.15,259.03,4877683
2009-10-08,260.04,261.89,256.93,257.35,4306504
2009-10-09,258.58,261.02,257.51,258.38,2739892
2009-10-12,261.97,263.14,259.92,262.28,3324320
2009-10-13,262.46,263.99,260.95,263.32,3042242
2009-10-14,266.5,268.06,265.26,267.93,3265055
2009-10-15,267.14,268.72,263.9,265.22,6100353
2009-10-16,273.94,277.65,272.54,275.2,8845714
2009-10-19,276.62,277.08,274.64,276.32,3220167
2009-10-20,276.1,276.75,270.62,276.14,4044439
2009-10-21,275.23,279.95,274.77,275.83,3673168
2009-10-22,275.27,277.78,274.27,277.32,2337087
2009-10-23,277.9,279.22,275.88,277.12,2393191
2009-10-26,278.15,281.1,275.72,277.38,2973706
2009-10-27,275.76,277.56,272.35,274.42,3218033
2009-10-28,274.21,275.27,269.39,270.42,2568660
2009-10-29,271.78,276.19,270.77,275.8,2518762
2009-10-30,275.27,275.36,267.39,268.33,3469738
2009-11-02,268.81,270.0,264.38,267.26,3202875
2009-11-03,265.27,269.02,264.41,268.91,2382892
2009-11-04,270.67,273.02,268.48,270.44,2333629
2009-11-05,272.02,275.16,271.6,274.6,1848039
2009-11-06,274.13,276.17,273.02,275.83,1826705
2009-11-09,278.0,281.57,277.39,281.54,2651426
2009-11-10,281.65,284.67,281.28,283.66,2231476
2009-11-11,285.53,287.04,283.21,285.57,2321856
2009-11-12,285.06,286.74,283.03,284.21,1886395
2009-11-13,284.93,286.54,283.59,286.31,1668092
2009-11-16,287.79,288.78,286.68,288.43,2199136
2009-11-17,287.72,289.04,287.15,289.03,1920765
2009-11-18,288.61,289.68,286.32,288.61,1550127
2009-11-19,287.17,287.29,285.28,286.78,2168302
2009-11-20,285.04,286.09,284.98,285.27,2006202
2009-11-23,288.53,293.59,288.22,291.47,2548562
2009-11-24,291.54,292.44,288.56,291.84,1608648
2009-11-25,293.5,293.82,291.64,293.16,1461405
2009-11-27,286.29,291.52,285.77,290.17,1384523
2009-11-30,290.61,292.13,288.84,291.79,1725231
2009-12-01,294.36,295.91,291.79,295.23,2321273
2009-12-02,295.79,296.8,293.4,294.05,1665225
2009-12-03,294.81,296.02,292.79,293.16,1429399
2009-12-04,296.81,297.71,289.88,292.8,2514042
2009-12-07,292.41,294.64,290.79,293.42,1636587
2009-12-08,292.04,295.63,291.29,293.82,1525524
2009-12-09,294.04,294.96,292.08,294.8,1781288
2009-12-10,295.52,297.65,295.5,296.05,1669525
2009-12-11,297.64,297.67,294.16,295.55,1723378
2009-12-14,297.92,298.95,296.6,298.16,1913572
2009-12-15,296.95,298.49,295.79,296.87,2280340
2009-12-16,299.75,300.49,298.62,299.18,2809751
2009-12-17,298.52,299.12,297.18,297.27,2640762
2009-12-18,298.31,299.76,297.8,298.51,3532540
2009-12-21,299.27,300.22,298.13,299.64,2571981
2009-12-22,300.97,301.05,299.72,300.86,1884290
2009-12-23,302.05,306.74,301.73,306.15,2075311
2009-12-24,306.77,310.07,306.44,309.55,858620
2009-12-28,311.14,313.31,309.55,311.75,1698015
2009-12-29,312.68,312.73,309.45,310.01,1427712
2009-12-30,309.56,311.68,309.31,311.68,1466379
2009-12-31,312.69,313.01,310.3,310.3,1220214
2010-01-04,313.79,315.07,312.43,313.69,1957963
2010-01-05,313.9,314.23,311.08,312.31,3007857
2010-01-06,313.24,313.24,303.48,304.43,3980628
2010-01-07,305.0,305.3,296.62,297.35,6418020
2010-01-08,296.3,301.93,294.85,301.31,4724735
2010-01-11,302.53,302.53,297.32,300.86,7216804
2010-01-12,299.34,299.38,294.29,295.54,4853249
2010-01-13,288.53,294.48,287.24,293.84,6499074
2010-01-14,292.24,297.4,291.7,295.22,4241570
2010-01-15,296.09,297.08,289.31,290.29,5437698
2010-01-19,291.04,295.51,288.43,294.1,4317143
2010-01-20,293.28,293.28,287.93,290.5,3253498
2010-01-21,292.01,293.7,286.41,291.78,6307634
2010-01-22,282.53,285.59,267.7,275.28,6807653
2010-01-25,273.57,275.21,268.02,270.27,4421012
2010-01-26,269.25,275.07,268.41,271.48,4356767
2010-01-27,270.91,274.1,267.92,271.32,3965467
2010-01-28,272.52,273.77,265.57,267.41,3231041
2010-01-29,269.51,270.76,263.07,265.24,4141196
2010-02-01,267.57,268.17,265.42,266.78,2253021
2010-02-02,267.75,267.75,264.07,265.83,4096305
2010-02-03,264.6,271.32,264.38,270.68,2999890
2010-02-04,268.77,269.27,263.04,263.65,3382732
2010-02-05,264.46,267.02,261.49,265.91,3157048
2010-02-08,266.52,271.27,266.03,267.0,2695412
2010-02-09,270.04,271.04,267.8,268.49,2828685
2010-02-10,267.3,269.16,264.11,267.49,2675794
2010-02-11,266.39,270.52,265.01,268.47,2411090
2010-02-12,266.75,268.84,265.52,266.83,2280371
2010-02-16,268.84,272.34,267.42,270.92,3654824
2010-02-17,271.27,271.97,269.07,269.37,2030680
2010-02-18,269.04,272.78,268.34,271.88,2339250
2010-02-19,270.77,272.29,270.12,270.65,2555348
2010-02-22,273.95,274.02,270.77,271.67,2144741
2010-02-23,271.77,272.09,266.41,267.8,2874790
2010-02-24,267.46,269.49,265.52,266.0,2326901
2010-02-25,263.82,264.51,260.26,263.48,3309373
2010-02-26,263.97,266.14,262.0,263.66,2049372
2010-03-01,264.86,266.91,264.13,266.61,2238334
2010-03-02,268.01,273.1,267.77,270.8,4357461
2010-03-03,271.45,274.33,269.89,272.93,3090124
2010-03-04,273.52,278.34,273.37,277.57,3184077
2010-03-05,280.96,284.12,280.23,282.39,3913364
2010-03-08,282.67,282.87,280.79,281.52,2386506
2010-03-09,280.2,282.61,278.53,280.38,3177588
2010-03-10,282.16,289.54,281.39,288.51,5659067
2010-03-11,287.42,293.4,287.39,290.86,4235226
2010-03-12,294.36,294.43,289.87,290.06,2756215
2010-03-15,283.62,285.01,278.28,281.87,4656570
2010-03-16,281.2,284.49,280.66,282.88,3432853
2010-03-17,284.43,286.01,282.41,283.06,3322497
2010-03-18,282.64,284.5,281.76,283.48,1777117
2010-03-19,283.4,284.28,278.92,280.28,4794128
2010-03-22,278.33,283.71,277.42,279.03,4005472
2010-03-23,278.8,279.44,271.27,274.77,5501283
2010-03-24,273.03,280.2,270.12,278.94,6569358
2010-03-25,279.79,286.29,279.61,281.72,3931664
2010-03-26,282.92,283.98,280.29,281.63,2696461
2010-03-29,281.78,282.64,280.57,281.51,3105180
2010-03-30,281.7,284.1,280.42,283.64,1987571
2010-03-31,282.81,285.15,281.69,283.84,3030869
2010-04-05,285.74,287.73,284.78,285.79,1902063
2010-04-06,285.01,285.73,282.98,284.39,2060014
2010-04-07,283.93,284.66,281.21,282.05,2581016
2010-04-08,281.94,285.21,280.3,284.03,1951735
2010-04-09,284.28,284.67,282.28,283.39,2056835
2010-04-12,283.96,287.29,283.39,286.65,2353551
2010-04-13,286.55,294.73,285.85,293.68,3912262
2010-04-14,295.33,296.47,292.3,294.79,3403800
2010-04-15,296.38,299.22,294.44,297.95,6761708
2010-04-16,281.78,284.69,275.09,275.35,12239411
2010-04-19,274.65,277.27,272.77,275.33,3895772
2010-04-20,277.36,280.11,275.81,277.8,2979333
2010-04-21,278.51,280.41,276.36,277.43,2392748
2010-04-22,276.28,276.53,271.95,273.8,3283651
2010-04-23,273.9,274.93,271.41,272.77,2089882
2010-04-26,272.76,272.77,264.87,266.09,4373614
2010-04-27,264.73,269.43,263.88,264.8,3844727
2010-04-28,266.32,267.68,260.78,264.86,3409197
2010-04-29,266.95,268.52,263.6,266.27,3058815
2010-04-30,265.83,269.11,262.98,263.11,2440207
2010-05-03,263.51,266.73,262.8,265.57,1860317
2010-05-04,263.52,263.63,252.36,253.44,6078530
2010-05-05,250.74,258.12,250.49,255.13,4582120
2010-05-06,254.63,259.02,230.23,249.58,5000043
2010-05-07,250.23,252.91,240.91,246.82,5093752
2010-05-10,257.24,261.67,256.56,261.09,4127928
2010-05-11,258.09,260.2,254.36,254.78,3324317
2010-05-12,256.28,256.28,251.25,252.95,3852157
2010-05-13,258.51,261.26,255.44,255.7,3328146
2010-05-14,255.14,255.75,248.37,254.02,4123922
2010-05-17,253.64,254.43,249.42,254.24,2796534
2010-05-18,255.25,255.74,248.78,249.43,2830286
2010-05-19,248.38,249.97,244.11,247.46,3446369
2010-05-20,242.78,243.03,237.14,237.74,4917963
2010-05-21,234.76,242.74,232.43,236.26,9693537
2010-05-24,240.61,245.14,238.64,238.82,4350322
2010-05-25,234.31,238.96,232.24,238.77,3021908
2010-05-26,241.28,245.12,237.74,237.97,3484042
2010-05-27,242.67,246.4,240.77,245.48,2810047
2010-05-28,246.62,246.97,241.74,243.06,2894755
2010-06-01,240.46,245.78,240.3,241.43,2666997
2010-06-02,243.58,247.18,240.97,246.93,2540721
2010-06-03,247.8,254.25,247.6,253.05,3651897
2010-06-04,250.11,254.88,248.6,249.61,3923904
2010-06-07,249.78,250.71,241.82,243.0,3637036
2010-06-08,244.17,244.66,239.01,242.63,2685052
2010-06-09,243.85,244.68,236.24,237.25,2732731
2010-06-10,240.43,244.49,238.16,243.75,2585930
2010-06-11,241.49,244.6,241.05,244.49,1784318
2010-06-14,247.49,247.5,241.84,241.84,2040942
2010-06-15,241.78,250.45,241.33,249.24,4261561
2010-06-16,248.33,252.25,248.3,250.89,2291967
2010-06-17,251.98,253.19,248.59,250.29,1977894
2010-06-18,251.51,251.99,249.31,250.27,2878739
2010-06-21,250.2,250.73,242.69,244.52,2989344
2010-06-22,245.19,248.55,243.11,243.37,2219930
2010-06-23,243.69,243.69,239.32,241.27,2029650
2010-06-24,240.07,241.62,236.87,237.79,1893761
2010-06-25,238.77,239.06,235.52,236.58,2245289
2010-06-28,236.53,239.01,234.74,236.28,1762594
2010-06-29,231.95,232.51,225.79,227.36,3502108
2010-06-30,227.71,229.14,222.58,222.7,3603698
2010-07-01,222.87,224.42,217.03,219.96,3513877
2010-07-02,221.03,221.36,218.22,218.49,1936256
2010-07-06,222.22,224.06,217.03,218.25,2561426
2010-07-07,219.37,225.87,217.91,225.33,3131936
2010-07-08,227.0,228.89,225.05,228.51,2670490
2010-07-09,236.22,236.87,231.62,233.98,4332702
2010-07-12,236.42,239.96,235.78,238.15,3334411
2010-07-13,241.37,246.74,240.38,244.84,3976281
2010-07-14,245.18,247.16,243.47,245.91,3118534
2010-07-15,246.11,247.6,241.58,247.26,4858782
2010-07-16,234.8,235.52,229.99,230.03,7824721
2010-07-19,230.74,235.06,228.99,233.32,4549465
2010-07-20,230.75,241.74,230.53,241.04,4056832
2010-07-21,242.24,243.09,237.95,238.99,3285364
2010-07-22,241.86,244.73,241.48,242.65,2148487
2010-07-23,240.63,245.54,240.25,245.28,2267180
2010-07-26,244.79,245.62,242.68,244.73,1996691
2010-07-27,245.53,249.0,245.33,246.56,2451984
2010-07-28,247.72,247.87,241.58,242.42,2502447
2010-07-29,243.22,244.68,239.9,242.74,2675420
2010-07-30,240.06,243.92,239.81,242.67,2144492
2010-08-02,244.74,246.89,243.71,245.45,1867475
2010-08-03,245.5,246.48,243.62,245.16,1803185
2010-08-04,246.34,253.75,245.77,253.41,3814120
2010-08-05,253.2,254.55,252.03,254.3,2426460
2010-08-06,252.95,253.12,248.27,250.36,3321695
2010-08-09,251.38,253.0,250.93,252.93,1873209
2010-08-10,251.43,253.25,249.53,252.11,2075569
2010-08-11,249.11,249.25,246.0,246.12,2226003
2010-08-12,242.21,247.62,241.5,246.25,2205032
2010-08-13,244.74,245.84,243.25,243.42,1940047
2010-08-16,242.08,245.18,240.49,243.04,1306685
2010-08-17,244.51,247.6,243.26,245.51,1890646
2010-08-18,245.47,245.68,241.02,241.32,2686374
2010-08-19,240.75,241.5,233.86,234.22,3925513
2010-08-20,234.22,236.03,230.74,231.24,3923319
2010-08-23,230.98,234.36,229.09,232.27,2989159
2010-08-24,229.08,229.41,225.69,225.92,2763814
2010-08-25,225.22,229.13,225.22,227.54,2592104
2010-08-26,228.26,228.86,225.45,225.72,1781767
2010-08-27,226.51,230.22,224.05,229.64,2313147
2010-08-30,229.8,230.11,226.44,226.57,1236219
2010-08-31,225.28,227.66,224.22,225.24,1946998
2010-09-01,227.72,232.7,226.48,230.4,3237824
2010-09-02,231.65,232.45,230.39,231.82,1685384
2010-09-03,235.5,236.18,233.95,235.39,2545726
2010-09-07,232.48,234.03,231.74,232.43,1711335
2010-09-08,232.83,236.49,232.49,235.53,2409028
2010-09-09,239.15,240.44,235.53,238.33,2435299
2010-09-10,239.75,240.13,237.78,238.31,1974340
2010-09-13,240.69,242.42,240.0,241.38,2245650
2010-09-14,241.25,242.62,240.28,240.46,2218739
2010-09-15,240.21,241.19,239.49,240.56,2403545
2010-09-16,240.21,241.47,239.94,240.77,1972569
2010-09-17,242.12,245.85,240.83,245.32,5649448
2010-09-20,246.5,255.46,246.28,254.39,4413416
2010-09-21,255.09,260.25,254.71,256.99,4467227
2010-09-22,256.69,259.15,256.1,258.26,2537779
2010-09-23,257.56,260.1,255.91,257.0,2317644
2010-09-24,261.13,264.18,259.39,263.91,3363247
2010-09-27,264.69,268.69,264.69,265.47,3107622
2010-09-28,267.01,267.06,259.48,263.85,3654832
2010-09-29,264.19,266.74,262.62,264.11,2173878
2010-09-30,264.84,266.2,259.72,263.16,3244626
2010-10-01,265.26,265.58,261.76,263.07,2226112
2010-10-04,262.74,264.39,259.68,261.44,1940494
2010-10-05,264.45,270.27,263.54,269.38,3507302
2010-10-06,269.9,270.24,265.24,267.44,2766690
2010-10-07,268.37,268.87,264.83,265.27,2398910
2010-10-08,266.65,269.07,264.07,268.44,2863473
2010-10-11,269.51,272.57,268.85,269.69,2631310
2010-10-12,270.33,273.27,269.16,270.97,3757178
2010-10-13,273.77,274.02,271.44,271.92,3060836
2010-10-14,272.36,272.9,268.82,270.74,6634018
2010-10-15,299.93,301.12,296.1,301.03,14824722
2010-10-18,300.58,310.15,300.58,309.16,7109313
2010-10-19,304.73,307.72,301.73,304.22,4591178
2010-10-20,304.37,309.0,304.05,304.29,3526976
2010-10-21,306.06,308.31,303.3,306.3,2923627
2010-10-22,306.27,307.72,305.33,306.57,2256598
2010-10-25,308.1,312.68,307.79,308.56,3158700
2010-10-26,306.86,310.93,305.82,309.61,2513633
2010-10-27,308.19,310.31,306.47,308.54,2242414
2010-10-28,310.34,310.81,306.96,309.6,2187396
2010-10-29,308.84,309.81,306.8,307.16,2281279
2010-11-01,308.17,310.64,305.91,307.81,3088417
2010-11-02,309.64,310.31,307.6,308.11,1999774
2010-11-03,309.06,311.23,307.06,310.4,3382183
2010-11-04,312.63,315.27,311.36,312.45,3571173
2010-11-05,311.9,313.06,310.87,312.85,1766546
2010-11-08,312.32,315.06,311.88,313.7,2102262
2010-11-09,315.32,315.74,310.57,312.72,2240293
2010-11-10,311.35,311.81,309.06,311.75,2499828
2010-11-11,310.16,310.23,307.41,308.9,2262019
2010-11-12,307.3,308.76,300.91,301.95,3395209
2010-11-15,301.84,302.3,297.32,298.03,3480120
2010-11-16,296.68,299.24,292.02,292.15,3308665
2010-11-17,292.79,295.04,290.98,292.07,2442412
2010-11-18,294.79,300.29,294.57,298.58,2590876
2010-11-19,298.8,299.24,295.47,295.71,2298978
2010-11-22,294.03,297.02,291.67,295.91,2186511
2010-11-23,293.8,294.8,289.39,291.8,2166947
2010-11-24,293.95,298.6,293.82,297.78,2400863
2010-11-26,295.53,296.79,293.79,295.29,1311038
2010-11-29,294.88,295.19,290.26,291.35,2859953
2010-11-30,287.45,287.45,276.93,278.13,7117385
2010-12-01,281.78,286.07,281.48,282.46,3757609
2010-12-02,284.62,286.95,282.96,286.2,2550572
2010-12-03,285.01,288.53,284.28,286.79,2633126
2010-12-06,290.58,291.29,288.59,289.47,2095525
2010-12-07,295.93,296.8,293.29,293.86,3047879
2010-12-08,296.28,296.56,292.14,295.57,1757126
2010-12-09,297.24,298.09,294.79,296.05,1868972
2010-12-10,296.87,297.29,295.44,296.4,1705121
2010-12-13,298.86,301.8,297.34,297.61,2403442
2010-12-14,298.84,299.44,296.54,297.75,1643253
2010-12-15,297.4,298.52,294.87,295.45,2168131
2010-12-16,296.72,297.18,294.33,296.15,1596820
2010-12-17,295.8,296.58,294.13,295.7,3089328
2010-12-20,297.62,299.24,294.62,297.83,1973768
2010-12-21,299.58,302.66,299.11,301.84,1881688
2010-12-22,302.3,303.8,301.94,303.05,1207929
2010-12-23,302.97,303.3,301.32,302.42,1111192
2010-12-27,301.67,302.19,300.05,301.49,1208128
2010-12-28,301.33,302.24,299.3,299.76,1064746
2010-12-29,301.3,301.51,299.76,300.8,1019823
2010-12-30,299.3,300.97,298.99,299.73,989479
2010-12-31,298.67,299.51,296.31,297.28,1541459
2011-01-03,298.54,303.1,298.54,302.48,2366286
2011-01-04,303.11,303.39,300.36,301.36,1825499
2011-01-05,300.34,305.47,300.33,304.84,2532225
2011-01-06,305.65,309.52,305.33,307.06,2058176
2011-01-07,308.26,309.43,305.37,308.53,2101270
2011-01-10,307.71,308.0,304.58,307.41,1581069
2011-01-11,309.16,309.71,307.56,308.31,1440991
2011-01-12,309.98,309.98,307.69,308.74,1632698
2011-01-13,308.79,310.14,307.39,308.65,1333947
2011-01-14,309.01,312.45,308.85,312.4,2370328
2011-01-18,313.34,321.32,312.95,320.13,3620063
2011-01-19,321.38,321.8,315.14,316.19,3412573
2011-01-20,316.42,317.36,311.96,313.7,5485733
2011-01-21,320.11,321.19,305.99,306.22,8904357
2011-01-24,304.09,306.55,300.92,305.85,4604997
2011-01-25,304.4,310.66,303.56,310.26,3647644
2011-01-26,310.48,311.56,307.95,308.56,2041746
2011-01-27,309.25,310.16,306.93,308.7,2019427
2011-01-28,309.84,310.49,300.18,300.8,4233962
2011-01-31,302.1,302.54,298.07,300.48,2810069
2011-02-01,302.55,306.98,301.86,305.83,2745862
2011-02-02,305.81,307.48,304.07,306.31,1760755
2011-02-03,305.04,306.03,303.37,305.38,1497474
2011-02-04,305.38,306.03,303.61,305.8,1552505
2011-02-07,305.38,309.5,304.91,307.46,1802017
2011-02-08,307.77,310.12,307.56,309.5,1696452
2011-02-09,308.74,310.03,306.48,308.56,1843394
2011-02-10,307.26,309.06,306.09,308.53,2336117
2011-02-11,307.2,312.81,306.81,312.56,2593390
2011-02-14,311.98,315.13,310.33,314.39,2131868
2011-02-15,313.97,315.36,311.86,312.39,2092614
2011-02-16,313.13,313.56,311.36,312.42,1686963
2011-02-17,310.94,313.94,310.45,312.94,1479175
2011-02-18,313.31,315.91,312.4,315.36,3217815
2011-02-22,310.33,312.78,304.19,305.41,3642208
2011-02-23,305.47,307.66,302.3,305.97,2891878
2011-02-24,306.0,306.85,300.98,304.71,2712959
2011-02-25,306.24,307.67,305.05,305.33,1935852
